"Name","ID","Date","Time","Location","X","X.1","Latitude","Longitude","Temperature","X.2","Speed","Power","TidFix","nSats","nAlt","fHDOP","nActivity","datetime","Sex","Patch.ID","region","spp"
"T3HS-7360",300434066988810,2023-05-09,"06:00","//maps.google.com/maps?q=57.088031666667,-2.911788333333",NA,NA,57.088032,-2.911788,NA,NA,0,"3.35 V",41,14,NA,NA,";",2023-05-09 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-09,"09:00","//maps.google.com/maps?q=57.090970000000,-2.909066666667",NA,NA,57.09097,-2.909067,NA,NA,0,"3.35 V",30,8,NA,NA,";",2023-05-09 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-09,"12:00","//maps.google.com/maps?q=57.091001666667,-2.909335000000",NA,NA,57.091002,-2.909335,NA,NA,0,"3.35 V",42,8,NA,NA,";",2023-05-09 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-09,"15:00","//maps.google.com/maps?q=57.090291666667,-2.909586666667",NA,NA,57.090292,-2.909587,NA,NA,0,"3.35 V",30,4,NA,NA,";",2023-05-09 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-09,"18:00","//maps.google.com/maps?q=57.090213333333,-2.909318333333",NA,NA,57.090213,-2.909318,NA,NA,0,"3.35 V",30,8,NA,NA,";",2023-05-09 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-09,"21:00","//maps.google.com/maps?q=57.088470000000,-2.910718333333",NA,NA,57.08847,-2.910718,NA,NA,0,"3.35 V",30,4,NA,NA,";",2023-05-09 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"00:00","//maps.google.com/maps?q=57.089213333333,-2.910886666667",NA,NA,57.089213,-2.910887,NA,NA,0,"3.35 V",30,9,NA,NA,";",2023-05-10 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"03:00","//maps.google.com/maps?q=57.088323333333,-2.910963333333",NA,NA,57.088323,-2.910963,NA,NA,0,"3.35 V",30,10,NA,NA,";",2023-05-10 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"06:00","//maps.google.com/maps?q=57.087933333333,-2.912448333333",NA,NA,57.087933,-2.912448,NA,NA,0,"3.35 V",30,7,NA,NA,";",2023-05-10 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"09:00","//maps.google.com/maps?q=57.088001666667,-2.913041666667",NA,NA,57.088002,-2.913042,NA,NA,0,"3.35 V",30,10,NA,NA,";",2023-05-10 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"12:00","//maps.google.com/maps?q=57.088175000000,-2.912910000000",NA,NA,57.088175,-2.91291,NA,NA,0,"3.35 V",30,9,NA,NA,";",2023-05-10 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"15:00","//maps.google.com/maps?q=57.088158333333,-2.912991666667",NA,NA,57.088158,-2.912992,NA,NA,0,"3.35 V",39,7,NA,NA,";",2023-05-10 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"18:00","//maps.google.com/maps?q=57.087856666667,-2.912486666667",NA,NA,57.087857,-2.912487,NA,NA,0,"3.35 V",41,12,NA,NA,";",2023-05-10 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-10,"21:00","//maps.google.com/maps?q=57.088333333333,-2.912940000000",NA,NA,57.088333,-2.91294,NA,NA,0,"3.35 V",36,6,NA,NA,";",2023-05-10 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"00:00","//maps.google.com/maps?q=57.088030000000,-2.910051666667",NA,NA,57.08803,-2.910052,NA,NA,0,"3.35 V",40,10,NA,NA,";",2023-05-11 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"03:00","//maps.google.com/maps?q=57.089201666667,-2.910946666667",NA,NA,57.089202,-2.910947,NA,NA,0,"3.35 V",30,7,NA,NA,";",2023-05-11 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"06:00","//maps.google.com/maps?q=57.089070000000,-2.912380000000",NA,NA,57.08907,-2.91238,NA,NA,0,"3.35 V",43,11,NA,NA,";",2023-05-11 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"09:00","//maps.google.com/maps?q=57.091883333333,-2.910228333333",NA,NA,57.091883,-2.910228,NA,NA,0,"3.35 V",30,10,NA,NA,";",2023-05-11 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"12:00","//maps.google.com/maps?q=57.089823333333,-2.910710000000",NA,NA,57.089823,-2.91071,NA,NA,0,"3.35 V",41,15,NA,NA,";",2023-05-11 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"15:00","//maps.google.com/maps?q=57.088445000000,-2.915600000000",NA,NA,57.088445,-2.9156,NA,NA,0,"3.35 V",30,7,NA,NA,";",2023-05-11 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"18:00","//maps.google.com/maps?q=57.089186666667,-2.912980000000",NA,NA,57.089187,-2.91298,NA,NA,0,"3.37 V",30,9,NA,NA,";",2023-05-11 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-11,"21:00","//maps.google.com/maps?q=57.089023333333,-2.909738333333",NA,NA,57.089023,-2.909738,NA,NA,0,"3.37 V",30,9,NA,NA,";",2023-05-11 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"00:00","//maps.google.com/maps?q=57.089675000000,-2.909730000000",NA,NA,57.089675,-2.90973,NA,NA,0,"3.37 V",41,13,NA,NA,";",2023-05-12 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"03:00","//maps.google.com/maps?q=57.088608333333,-2.908798333333",NA,NA,57.088608,-2.908798,NA,NA,0,"3.37 V",42,15,NA,NA,";",2023-05-12 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"06:00","//maps.google.com/maps?q=57.088590000000,-2.911818333333",NA,NA,57.08859,-2.911818,NA,NA,0,"3.37 V",43,7,NA,NA,";",2023-05-12 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"09:00","//maps.google.com/maps?q=57.088161666667,-2.912515000000",NA,NA,57.088162,-2.912515,NA,NA,0,"3.37 V",43,7,NA,NA,";",2023-05-12 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"12:00","//maps.google.com/maps?q=57.087901666667,-2.913375000000",NA,NA,57.087902,-2.913375,NA,NA,0,"3.37 V",36,7,NA,NA,";",2023-05-12 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"15:00","//maps.google.com/maps?q=57.087661666667,-2.913418333333",NA,NA,57.087662,-2.913418,NA,NA,0,"3.37 V",30,6,NA,NA,";",2023-05-12 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"18:00","//maps.google.com/maps?q=57.087921666667,-2.911418333333",NA,NA,57.087922,-2.911418,NA,NA,0,"3.37 V",59,10,NA,NA,";",2023-05-12 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-12,"21:00","//maps.google.com/maps?q=57.089545000000,-2.909991666667",NA,NA,57.089545,-2.909992,NA,NA,0,"3.37 V",30,8,NA,NA,";",2023-05-12 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-13,"00:00","//maps.google.com/maps?q=57.089520000000,-2.911721666667",NA,NA,57.08952,-2.911722,NA,NA,0,"3.37 V",30,8,NA,NA,";",2023-05-13 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-13,"03:00","//maps.google.com/maps?q=57.088391666667,-2.911040000000",NA,NA,57.088392,-2.91104,NA,NA,0,"3.37 V",38,15,NA,NA,";",2023-05-13 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-13,"06:00","//maps.google.com/maps?q=57.087941666667,-2.911971666667",NA,NA,57.087942,-2.911972,NA,NA,0,"3.37 V",30,7,NA,NA,";",2023-05-13 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-13,"12:00","//maps.google.com/maps?q=57.088183333333,-2.914706666667",NA,NA,57.088183,-2.914707,NA,NA,0,"3.37 V",30,8,NA,NA,";",2023-05-13 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-13,"15:00","//maps.google.com/maps?q=57.088046666667,-2.914828333333",NA,NA,57.088047,-2.914828,NA,NA,0,"3.37 V",40,9,NA,NA,";",2023-05-13 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-13,"18:00","//maps.google.com/maps?q=57.087946666667,-2.914865000000",NA,NA,57.087947,-2.914865,NA,NA,0,"3.04 V",42,6,NA,NA,";",2023-05-13 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-13,"21:00","//maps.google.com/maps?q=57.088941666667,-2.911083333333",NA,NA,57.088942,-2.911083,NA,NA,0,"3.04 V",42,12,NA,NA,";",2023-05-13 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"00:00","//maps.google.com/maps?q=57.089606666667,-2.908773333333",NA,NA,57.089607,-2.908773,NA,NA,0,"3.04 V",40,15,NA,NA,";",2023-05-14 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"03:00","//maps.google.com/maps?q=57.089471666667,-2.909910000000",NA,NA,57.089472,-2.90991,NA,NA,0,"3.04 V",30,8,NA,NA,";",2023-05-14 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"06:00","//maps.google.com/maps?q=57.089100000000,-2.911090000000",NA,NA,57.0891,-2.91109,NA,NA,0,"3.04 V",30,7,NA,NA,";",2023-05-14 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"09:00","//maps.google.com/maps?q=57.088785000000,-2.914755000000",NA,NA,57.088785,-2.914755,NA,NA,0,"3.04 V",30,10,NA,NA,";",2023-05-14 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"12:00","//maps.google.com/maps?q=57.089111666667,-2.914440000000",NA,NA,57.089112,-2.91444,NA,NA,0,"3.04 V",41,12,NA,NA,";",2023-05-14 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"15:00","//maps.google.com/maps?q=57.089741666667,-2.914256666667",NA,NA,57.089742,-2.914257,NA,NA,0,"3.04 V",30,8,NA,NA,";",2023-05-14 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"18:00","//maps.google.com/maps?q=57.087401666667,-2.914375000000",NA,NA,57.087402,-2.914375,NA,NA,0,"3.04 V",32,7,NA,NA,";",2023-05-14 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-14,"21:01","//maps.google.com/maps?q=57.089830000000,-2.909918333333",NA,NA,57.08983,-2.909918,NA,NA,0,"3.04 V",79,15,NA,NA,";",2023-05-14 21:01:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"00:00","//maps.google.com/maps?q=57.089411666667,-2.910300000000",NA,NA,57.089412,-2.9103,NA,NA,0,"3.04 V",30,10,NA,NA,";",2023-05-15 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"03:00","//maps.google.com/maps?q=57.088096666667,-2.910158333333",NA,NA,57.088097,-2.910158,NA,NA,0,"2.97 V",30,9,NA,NA,";",2023-05-15 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"06:00","//maps.google.com/maps?q=57.088195000000,-2.912406666667",NA,NA,57.088195,-2.912407,NA,NA,0,"2.97 V",30,9,NA,NA,";",2023-05-15 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"09:00","//maps.google.com/maps?q=57.087711666667,-2.912895000000",NA,NA,57.087712,-2.912895,NA,NA,0,"2.97 V",47,9,NA,NA,";",2023-05-15 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"12:00","//maps.google.com/maps?q=57.088243333333,-2.915045000000",NA,NA,57.088243,-2.915045,NA,NA,0,"2.97 V",41,11,NA,NA,";",2023-05-15 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"15:00","//maps.google.com/maps?q=57.087300000000,-2.914426666667",NA,NA,57.0873,-2.914427,NA,NA,0,"2.97 V",30,7,NA,NA,";",2023-05-15 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"18:00","//maps.google.com/maps?q=57.087218333333,-2.913038333333",NA,NA,57.087218,-2.913038,NA,NA,0,"2.97 V",30,8,NA,NA,";",2023-05-15 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-15,"21:00","//maps.google.com/maps?q=57.088111666667,-2.911431666667",NA,NA,57.088112,-2.911432,NA,NA,0,"2.97 V",30,8,NA,NA,";",2023-05-15 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"00:00","//maps.google.com/maps?q=57.089636666667,-2.910875000000",NA,NA,57.089637,-2.910875,NA,NA,0,"2.97 V",30,9,NA,NA,";",2023-05-16 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"03:00","//maps.google.com/maps?q=57.088491666667,-2.910731666667",NA,NA,57.088492,-2.910732,NA,NA,0,"2.97 V",30,10,NA,NA,";",2023-05-16 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"06:00","//maps.google.com/maps?q=57.089361666667,-2.912521666667",NA,NA,57.089362,-2.912522,NA,NA,0,"2.97 V",30,7,NA,NA,";",2023-05-16 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"09:01","//maps.google.com/maps?q=57.088693333333,-2.913280000000",NA,NA,57.088693,-2.91328,NA,NA,0,"2.97 V",72,10,NA,NA,";",2023-05-16 09:01:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"12:00","//maps.google.com/maps?q=57.089010000000,-2.913953333333",NA,NA,57.08901,-2.913953,NA,NA,0,"2.97 V",30,11,NA,NA,";",2023-05-16 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"15:00","//maps.google.com/maps?q=57.088380000000,-2.914788333333",NA,NA,57.08838,-2.914788,NA,NA,0,"2.97 V",59,12,NA,NA,";",2023-05-16 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"18:00","//maps.google.com/maps?q=57.087611666667,-2.913303333333",NA,NA,57.087612,-2.913303,NA,NA,0,"2.97 V",51,8,NA,NA,";",2023-05-16 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-16,"21:00","//maps.google.com/maps?q=57.089326666667,-2.909033333333",NA,NA,57.089327,-2.909033,NA,NA,0,"2.97 V",30,7,NA,NA,";",2023-05-16 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"00:00","//maps.google.com/maps?q=57.089313333333,-2.911875000000",NA,NA,57.089313,-2.911875,NA,NA,0,"2.97 V",30,7,NA,NA,";",2023-05-17 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"03:00","//maps.google.com/maps?q=57.088610000000,-2.909318333333",NA,NA,57.08861,-2.909318,NA,NA,0,"3.32 V",30,8,NA,NA,";",2023-05-17 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"06:00","//maps.google.com/maps?q=57.088993333333,-2.912288333333",NA,NA,57.088993,-2.912288,NA,NA,0,"3.32 V",30,8,NA,NA,";",2023-05-17 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"09:00","//maps.google.com/maps?q=57.091186666667,-2.909613333333",NA,NA,57.091187,-2.909613,NA,NA,0,"3.32 V",30,9,NA,NA,";",2023-05-17 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"12:00","//maps.google.com/maps?q=57.090876666667,-2.909183333333",NA,NA,57.090877,-2.909183,NA,NA,0,"3.32 V",30,12,NA,NA,";",2023-05-17 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"15:00","//maps.google.com/maps?q=57.090843333333,-2.909598333333",NA,NA,57.090843,-2.909598,NA,NA,0,"3.32 V",30,11,NA,NA,";",2023-05-17 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"18:00","//maps.google.com/maps?q=57.090255000000,-2.910088333333",NA,NA,57.090255,-2.910088,NA,NA,0,"3.32 V",30,9,NA,NA,";",2023-05-17 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-17,"21:00","//maps.google.com/maps?q=57.089010000000,-2.909473333333",NA,NA,57.08901,-2.909473,NA,NA,0,"3.32 V",31,11,NA,NA,";",2023-05-17 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"00:00","//maps.google.com/maps?q=57.089001666667,-2.908511666667",NA,NA,57.089002,-2.908512,NA,NA,0,"3.32 V",30,9,NA,NA,";",2023-05-18 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"03:00","//maps.google.com/maps?q=57.089271666667,-2.910321666667",NA,NA,57.089272,-2.910322,NA,NA,0,"3.32 V",51,7,NA,NA,";",2023-05-18 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"06:00","//maps.google.com/maps?q=57.090978333333,-2.909418333333",NA,NA,57.090978,-2.909418,NA,NA,0,"3.32 V",51,9,NA,NA,";",2023-05-18 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"09:00","//maps.google.com/maps?q=57.091033333333,-2.908893333333",NA,NA,57.091033,-2.908893,NA,NA,0,"3.32 V",30,7,NA,NA,";",2023-05-18 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"12:00","//maps.google.com/maps?q=57.090763333333,-2.909225000000",NA,NA,57.090763,-2.909225,NA,NA,0,"3.32 V",30,11,NA,NA,";",2023-05-18 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"15:00","//maps.google.com/maps?q=57.091321666667,-2.909178333333",NA,NA,57.091322,-2.909178,NA,NA,0,"3 V",30,11,NA,NA,";",2023-05-18 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"18:00","//maps.google.com/maps?q=57.090846666667,-2.909231666667",NA,NA,57.090847,-2.909232,NA,NA,0,"3 V",30,8,NA,NA,";",2023-05-18 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-18,"21:00","//maps.google.com/maps?q=57.087853333333,-2.910591666667",NA,NA,57.087853,-2.910592,NA,NA,0,"3 V",30,9,NA,NA,";",2023-05-18 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"00:00","//maps.google.com/maps?q=57.088920000000,-2.908716666667",NA,NA,57.08892,-2.908717,NA,NA,0,"3 V",30,8,NA,NA,";",2023-05-19 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"03:00","//maps.google.com/maps?q=57.089200000000,-2.908445000000",NA,NA,57.0892,-2.908445,NA,NA,0,"3 V",30,9,NA,NA,";",2023-05-19 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"06:00","//maps.google.com/maps?q=57.091338333333,-2.909255000000",NA,NA,57.091338,-2.909255,NA,NA,0,"3 V",41,10,NA,NA,";",2023-05-19 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"09:00","//maps.google.com/maps?q=57.091125000000,-2.909106666667",NA,NA,57.091125,-2.909107,NA,NA,0,"3 V",40,10,NA,NA,";",2023-05-19 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"12:00","//maps.google.com/maps?q=57.090876666667,-2.909416666667",NA,NA,57.090877,-2.909417,NA,NA,0,"3 V",42,15,NA,NA,";",2023-05-19 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"15:00","//maps.google.com/maps?q=57.091033333333,-2.909196666667",NA,NA,57.091033,-2.909197,NA,NA,0,"3 V",44,9,NA,NA,";",2023-05-19 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"18:00","//maps.google.com/maps?q=57.091273333333,-2.909821666667",NA,NA,57.091273,-2.909822,NA,NA,0,"3 V",42,8,NA,NA,";",2023-05-19 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-19,"21:00","//maps.google.com/maps?q=57.088256666667,-2.909938333333",NA,NA,57.088257,-2.909938,NA,NA,0,"3 V",30,4,NA,NA,";",2023-05-19 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"00:00","//maps.google.com/maps?q=57.089075000000,-2.911916666667",NA,NA,57.089075,-2.911917,NA,NA,0,"3.28 V",30,8,NA,NA,";",2023-05-20 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"03:00","//maps.google.com/maps?q=57.088953333333,-2.911651666667",NA,NA,57.088953,-2.911652,NA,NA,0,"3.28 V",30,8,NA,NA,";",2023-05-20 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"06:00","//maps.google.com/maps?q=57.091205000000,-2.909651666667",NA,NA,57.091205,-2.909652,NA,NA,0,"3.28 V",30,7,NA,NA,";",2023-05-20 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"09:00","//maps.google.com/maps?q=57.091448333333,-2.910038333333",NA,NA,57.091448,-2.910038,NA,NA,0,"3.28 V",30,9,NA,NA,";",2023-05-20 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"12:00","//maps.google.com/maps?q=57.091228333333,-2.910376666667",NA,NA,57.091228,-2.910377,NA,NA,0,"2.97 V",30,9,NA,NA,";",2023-05-20 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"15:00","//maps.google.com/maps?q=57.091686666667,-2.909810000000",NA,NA,57.091687,-2.90981,NA,NA,0,"2.97 V",30,7,NA,NA,";",2023-05-20 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"18:00","//maps.google.com/maps?q=57.091356666667,-2.909955000000",NA,NA,57.091357,-2.909955,NA,NA,0,"2.97 V",30,8,NA,NA,";",2023-05-20 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-20,"21:01","//maps.google.com/maps?q=57.089548333333,-2.908483333333",NA,NA,57.089548,-2.908483,NA,NA,0,"2.97 V",79,7,NA,NA,";",2023-05-20 21:01:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"00:00","//maps.google.com/maps?q=57.089551666667,-2.909806666667",NA,NA,57.089552,-2.909807,NA,NA,0,"2.97 V",50,8,NA,NA,";",2023-05-21 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"03:00","//maps.google.com/maps?q=57.090043333333,-2.908970000000",NA,NA,57.090043,-2.90897,NA,NA,0,"2.97 V",41,8,NA,NA,";",2023-05-21 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"06:00","//maps.google.com/maps?q=57.091333333333,-2.909783333333",NA,NA,57.091333,-2.909783,NA,NA,0,"2.97 V",41,10,NA,NA,";",2023-05-21 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"09:00","//maps.google.com/maps?q=57.089518333333,-2.912691666667",NA,NA,57.089518,-2.912692,NA,NA,0,"2.97 V",30,9,NA,NA,";",2023-05-21 09:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"12:00","//maps.google.com/maps?q=57.090513333333,-2.913918333333",NA,NA,57.090513,-2.913918,NA,NA,0,"2.97 V",30,11,NA,NA,";",2023-05-21 12:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"15:00","//maps.google.com/maps?q=57.089325000000,-2.914323333333",NA,NA,57.089325,-2.914323,NA,NA,0,"2.97 V",41,10,NA,NA,";",2023-05-21 15:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"18:00","//maps.google.com/maps?q=57.089133333333,-2.912153333333",NA,NA,57.089133,-2.912153,NA,NA,0,"2.97 V",30,8,NA,NA,";",2023-05-21 18:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-21,"21:00","//maps.google.com/maps?q=57.089370000000,-2.908456666667",NA,NA,57.08937,-2.908457,NA,NA,0,"3.15 V",51,11,NA,NA,";",2023-05-21 21:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-22,"00:00","//maps.google.com/maps?q=57.088768333333,-2.908448333333",NA,NA,57.088768,-2.908448,NA,NA,0,"3.15 V",30,8,NA,NA,";",2023-05-22 00:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-22,"03:00","//maps.google.com/maps?q=57.088980000000,-2.908683333333",NA,NA,57.08898,-2.908683,NA,NA,0,"3.15 V",30,10,NA,NA,";",2023-05-22 03:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-22,"06:00","//maps.google.com/maps?q=57.091465000000,-2.909991666667",NA,NA,57.091465,-2.909992,NA,NA,0,"3.15 V",41,11,NA,NA,";",2023-05-22 06:00:01,"F",1897,"Aberdeenshire","roe"
"T3HS-7360",300434066988810,2023-05-22,"09:00","//maps.google.com/maps?q=57.091433333333,-2.909218333333",NA,NA,57.091433,-2.909218,NA,NA,0,"3.15 V",30,5,NA,NA,";",2023-05-22 09:00:01,"F",1897,"Aberdeenshire","roe"
